variable,item,region,year,unit,value,datasrc
Total Energy Consumption,Bbtu,KY,1979,Billion Btu,1432637,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1980,Billion Btu,1367982,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1981,Billion Btu,1297313,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1982,Billion Btu,1262083,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1983,Billion Btu,1276623,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1984,Billion Btu,1375310,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1985,Billion Btu,1329732,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1986,Billion Btu,1304571,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1987,Billion Btu,1341279,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1988,Billion Btu,1419083,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1989,Billion Btu,1509038,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1990,Billion Btu,1489868,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1991,Billion Btu,1515784,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1992,Billion Btu,1582211,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1993,Billion Btu,1618620,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1994,Billion Btu,1671777,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1995,Billion Btu,1741938,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1996,Billion Btu,1761014,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1997,Billion Btu,1767765,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1998,Billion Btu,1725018,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,1999,Billion Btu,1815367,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2000,Billion Btu,1802618,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2001,Billion Btu,1832560,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2002,Billion Btu,1989605,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2003,Billion Btu,1923756,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2004,Billion Btu,1998031,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2005,Billion Btu,2018197,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2006,Billion Btu,2009346,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2007,Billion Btu,2044160,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2008,Billion Btu,2008086,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2009,Billion Btu,1930522,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2010,Billion Btu,2002995,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2011,Billion Btu,1934148,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2012,Billion Btu,1900201,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2013,Billion Btu,1841380,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2014,Billion Btu,1779648,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2015,Billion Btu,1730307,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2016,Billion Btu,1704070,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2017,Billion Btu,1662222,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2018,Billion Btu,1744696,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,KY,2019,Billion Btu,1718001,SEDS.TETCB.KY.A
Total Energy Consumption,Bbtu,LA,1960,Billion Btu,1502163,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1961,Billion Btu,1564830,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1962,Billion Btu,1580187,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1963,Billion Btu,1747248,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1964,Billion Btu,1866221,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1965,Billion Btu,1832996,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1966,Billion Btu,1973892,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1967,Billion Btu,2236542,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1968,Billion Btu,2422111,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1969,Billion Btu,2701453,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1970,Billion Btu,2836864,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1971,Billion Btu,2897554,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1972,Billion Btu,3083286,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1973,Billion Btu,3317510,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1974,Billion Btu,3408243,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1975,Billion Btu,3107626,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1976,Billion Btu,3535790,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1977,Billion Btu,3936486,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1978,Billion Btu,4095231,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1979,Billion Btu,4044689,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1980,Billion Btu,3908929,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1981,Billion Btu,3961906,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1982,Billion Btu,3637354,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1983,Billion Btu,3431465,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1984,Billion Btu,3575817,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1985,Billion Btu,3340207,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1986,Billion Btu,3500802,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1987,Billion Btu,3564236,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1988,Billion Btu,3601826,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1989,Billion Btu,3759315,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1990,Billion Btu,3704139,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1991,Billion Btu,3708377,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1992,Billion Btu,3817827,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1993,Billion Btu,3883991,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1994,Billion Btu,4020890,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1995,Billion Btu,4064879,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1996,Billion Btu,4240432,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1997,Billion Btu,4328538,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1998,Billion Btu,4047864,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,1999,Billion Btu,4026488,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2000,Billion Btu,4330579,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2001,Billion Btu,3823437,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2002,Billion Btu,3958145,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2003,Billion Btu,3809616,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2004,Billion Btu,4011693,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2005,Billion Btu,3854682,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2006,Billion Btu,4026180,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2007,Billion Btu,4286897,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2008,Billion Btu,4228087,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2009,Billion Btu,4035500,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2010,Billion Btu,4124887,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2011,Billion Btu,4137763,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2012,Billion Btu,4007587,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2013,Billion Btu,3919365,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2014,Billion Btu,3940900,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2015,Billion Btu,3911912,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2016,Billion Btu,4030660,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2017,Billion Btu,4208308,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2018,Billion Btu,4245670,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,LA,2019,Billion Btu,4298180,SEDS.TETCB.LA.A
Total Energy Consumption,Bbtu,MA,1960,Billion Btu,1054127,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1961,Billion Btu,1079950,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1962,Billion Btu,1111915,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1963,Billion Btu,1083270,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1964,Billion Btu,1119625,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1965,Billion Btu,1245258,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1966,Billion Btu,1247984,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1967,Billion Btu,1326492,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1968,Billion Btu,1373613,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1969,Billion Btu,1402415,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1970,Billion Btu,1464384,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1971,Billion Btu,1493798,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1972,Billion Btu,1546466,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1973,Billion Btu,1581551,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1974,Billion Btu,1475055,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1975,Billion Btu,1420313,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1976,Billion Btu,1499176,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1977,Billion Btu,1486580,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1978,Billion Btu,1471615,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1979,Billion Btu,1308451,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1980,Billion Btu,1246693,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1981,Billion Btu,1215717,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1982,Billion Btu,1234902,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1983,Billion Btu,1231961,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1984,Billion Btu,1292240,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1985,Billion Btu,1313664,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1986,Billion Btu,1383264,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1987,Billion Btu,1404906,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1988,Billion Btu,1427362,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1989,Billion Btu,1459706,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1990,Billion Btu,1418231,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1991,Billion Btu,1376472,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1992,Billion Btu,1443841,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1993,Billion Btu,1445182,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1994,Billion Btu,1451557,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1995,Billion Btu,1436968,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1996,Billion Btu,1463140,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1997,Billion Btu,1456922,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1998,Billion Btu,1428047,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,1999,Billion Btu,1450436,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2000,Billion Btu,1535714,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2001,Billion Btu,1516968,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2002,Billion Btu,1533530,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2003,Billion Btu,1499087,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2004,Billion Btu,1498063,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2005,Billion Btu,1503542,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2006,Billion Btu,1432786,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2007,Billion Btu,1458176,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2008,Billion Btu,1435835,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2009,Billion Btu,1375637,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2010,Billion Btu,1431258,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2011,Billion Btu,1409434,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2012,Billion Btu,1374483,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2013,Billion Btu,1442643,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2014,Billion Btu,1452645,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2015,Billion Btu,1468267,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2016,Billion Btu,1426029,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2017,Billion Btu,1431153,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2018,Billion Btu,1469361,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MA,2019,Billion Btu,1463556,SEDS.TETCB.MA.A
Total Energy Consumption,Bbtu,MD,1960,Billion Btu,697260,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1961,Billion Btu,699934,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1962,Billion Btu,748394,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1963,Billion Btu,775284,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1964,Billion Btu,823757,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1965,Billion Btu,859906,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1966,Billion Btu,900300,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1967,Billion Btu,915531,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1968,Billion Btu,968996,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1969,Billion Btu,1023972,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1970,Billion Btu,1067972,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1971,Billion Btu,1104522,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1972,Billion Btu,1122760,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1973,Billion Btu,1214593,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1974,Billion Btu,1123057,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1975,Billion Btu,1069386,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1976,Billion Btu,1148110,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1977,Billion Btu,1129827,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1978,Billion Btu,1154687,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1979,Billion Btu,1219177,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1980,Billion Btu,1156510,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1981,Billion Btu,1140938,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1982,Billion Btu,1102129,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1983,Billion Btu,1120386,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1984,Billion Btu,1192374,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1985,Billion Btu,1160048,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1986,Billion Btu,1182435,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1987,Billion Btu,1249115,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1988,Billion Btu,1288359,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1989,Billion Btu,1320439,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1990,Billion Btu,1277680,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1991,Billion Btu,1274478,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1992,Billion Btu,1264902,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1993,Billion Btu,1315345,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1994,Billion Btu,1323800,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1995,Billion Btu,1341801,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1996,Billion Btu,1380811,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1997,Billion Btu,1386411,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1998,Billion Btu,1384577,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,1999,Billion Btu,1425265,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2000,Billion Btu,1459886,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2001,Billion Btu,1451217,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2002,Billion Btu,1539539,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2003,Billion Btu,1590449,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2004,Billion Btu,1570234,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2005,Billion Btu,1596813,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2006,Billion Btu,1482301,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2007,Billion Btu,1505960,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2008,Billion Btu,1466520,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2009,Billion Btu,1455444,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2010,Billion Btu,1486511,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2011,Billion Btu,1433175,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2012,Billion Btu,1392231,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2013,Billion Btu,1414742,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2014,Billion Btu,1426327,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2015,Billion Btu,1424142,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2016,Billion Btu,1386567,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2017,Billion Btu,1346642,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2018,Billion Btu,1391652,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,MD,2019,Billion Btu,1354689,SEDS.TETCB.MD.A
Total Energy Consumption,Bbtu,ME,1960,Billion Btu,232332,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1961,Billion Btu,244897,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1962,Billion Btu,237907,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1963,Billion Btu,241423,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1964,Billion Btu,242725,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1965,Billion Btu,232176,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1966,Billion Btu,244258,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1967,Billion Btu,256811,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1968,Billion Btu,271194,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1969,Billion Btu,288283,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1970,Billion Btu,302380,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1971,Billion Btu,353571,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1972,Billion Btu,380418,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1973,Billion Btu,378940,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1974,Billion Btu,354413,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1975,Billion Btu,324651,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1976,Billion Btu,380599,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1977,Billion Btu,396866,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1978,Billion Btu,384636,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1979,Billion Btu,363580,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1980,Billion Btu,381550,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1981,Billion Btu,380501,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1982,Billion Btu,426436,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1983,Billion Btu,391587,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1984,Billion Btu,418276,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1985,Billion Btu,423461,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1986,Billion Btu,444354,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1987,Billion Btu,433183,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1988,Billion Btu,484767,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1989,Billion Btu,478996,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1990,Billion Btu,430659,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1991,Billion Btu,435294,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1992,Billion Btu,449327,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1993,Billion Btu,452399,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1994,Billion Btu,461886,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1995,Billion Btu,431302,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1996,Billion Btu,458152,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1997,Billion Btu,443177,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1998,Billion Btu,418462,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,1999,Billion Btu,430397,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2000,Billion Btu,463343,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2001,Billion Btu,426028,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2002,Billion Btu,430762,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2003,Billion Btu,430431,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2004,Billion Btu,443142,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2005,Billion Btu,447801,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2006,Billion Btu,427755,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2007,Billion Btu,450333,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2008,Billion Btu,455348,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2009,Billion Btu,413101,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2010,Billion Btu,418056,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2011,Billion Btu,418074,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2012,Billion Btu,401650,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2013,Billion Btu,414233,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2014,Billion Btu,415035,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2015,Billion Btu,424753,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2016,Billion Btu,392021,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2017,Billion Btu,384711,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2018,Billion Btu,388148,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,ME,2019,Billion Btu,384197,SEDS.TETCB.ME.A
Total Energy Consumption,Bbtu,MI,1960,Billion Btu,1851644,SEDS.TETCB.MI.A
Total Energy Consumption,Bbtu,MI,1961,Billion Btu,1876674,SEDS.TETCB.MI.A
Total Energy Consumption,Bbtu,MI,1962,Billion Btu,1985156,SEDS.TETCB.MI.A
Total Energy Consumption,Bbtu,MI,1963,Billion Btu,2072621,SEDS.TETCB.MI.A
Total Energy Consumption,Bbtu,MI,1964,Billion Btu,2140394,SEDS.TETCB.MI.A
Total Energy Consumption,Bbtu,MI,1965,Billion Btu,2278302,SEDS.TETCB.MI.A
Total Energy Consumption,Bbtu,MI,1966,Billion Btu,2430278,SEDS.TETCB.MI.A
Total Energy Consumption,Bbtu,MI,1967,Billion Btu,2490875,SEDS.TETCB.MI.A
Total Energy Consumption,Bbtu,MI,1968,Billion Btu,2627315,SEDS.TETCB.MI.A
Total Energy Consumption,Bbtu,MI,1969,Billion Btu,2734264,SEDS.TETCB.MI.A
Total Energy Consumption,Bbtu,MI,1970,Billion Btu,2702538,SEDS.TETCB.MI.A
