variable,item,region,year,unit,value,datasrc
Total Energy Consumption,Bbtu,RI,2006,Billion Btu,64661,SEDS.TEACB.RI.A
Total Energy Consumption,Bbtu,RI,2007,Billion Btu,63767,SEDS.TEACB.RI.A
Total Energy Consumption,Bbtu,RI,2008,Billion Btu,60496,SEDS.TEACB.RI.A
Total Energy Consumption,Bbtu,RI,2009,Billion Btu,62361,SEDS.TEACB.RI.A
Total Energy Consumption,Bbtu,RI,2010,Billion Btu,62538,SEDS.TEACB.RI.A
Total Energy Consumption,Bbtu,RI,2011,Billion Btu,59426,SEDS.TEACB.RI.A
Total Energy Consumption,Bbtu,RI,2012,Billion Btu,56577,SEDS.TEACB.RI.A
Total Energy Consumption,Bbtu,RI,2013,Billion Btu,56998,SEDS.TEACB.RI.A
Total Energy Consumption,Bbtu,RI,2014,Billion Btu,60999,SEDS.TEACB.RI.A
Total Energy Consumption,Bbtu,RI,2015,Billion Btu,60630,SEDS.TEACB.RI.A
Total Energy Consumption,Bbtu,RI,2016,Billion Btu,56858,SEDS.TEACB.RI.A
Total Energy Consumption,Bbtu,RI,2017,Billion Btu,57828,SEDS.TEACB.RI.A
Total Energy Consumption,Bbtu,RI,2018,Billion Btu,59915,SEDS.TEACB.RI.A
Total Energy Consumption,Bbtu,RI,2019,Billion Btu,58897,SEDS.TEACB.RI.A
Total Energy Consumption,Bbtu,SC,1960,Billion Btu,126208,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1961,Billion Btu,129567,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1962,Billion Btu,142484,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1963,Billion Btu,151254,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1964,Billion Btu,145094,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1965,Billion Btu,147298,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1966,Billion Btu,157498,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1967,Billion Btu,159278,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1968,Billion Btu,179569,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1969,Billion Btu,185719,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1970,Billion Btu,198589,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1971,Billion Btu,207758,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1972,Billion Btu,217321,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1973,Billion Btu,234328,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1974,Billion Btu,229943,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1975,Billion Btu,229440,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1976,Billion Btu,245155,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1977,Billion Btu,253229,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1978,Billion Btu,265931,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1979,Billion Btu,263808,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1980,Billion Btu,248132,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1981,Billion Btu,246357,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1982,Billion Btu,246668,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1983,Billion Btu,252018,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1984,Billion Btu,263410,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1985,Billion Btu,265569,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1986,Billion Btu,274879,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1987,Billion Btu,271519,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1988,Billion Btu,298884,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1989,Billion Btu,289639,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1990,Billion Btu,308567,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1991,Billion Btu,318063,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1992,Billion Btu,306881,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1993,Billion Btu,311468,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1994,Billion Btu,317872,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1995,Billion Btu,318370,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1996,Billion Btu,325962,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1997,Billion Btu,340229,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1998,Billion Btu,359539,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,1999,Billion Btu,370957,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2000,Billion Btu,378736,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2001,Billion Btu,382124,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2002,Billion Btu,390050,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2003,Billion Btu,393778,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2004,Billion Btu,447812,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2005,Billion Btu,426716,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2006,Billion Btu,445720,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2007,Billion Btu,443626,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2008,Billion Btu,433734,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2009,Billion Btu,444790,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2010,Billion Btu,458841,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2011,Billion Btu,450727,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2012,Billion Btu,436897,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2013,Billion Btu,453404,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2014,Billion Btu,445511,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2015,Billion Btu,467801,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2016,Billion Btu,481883,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2017,Billion Btu,489948,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2018,Billion Btu,488960,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SC,2019,Billion Btu,482186,SEDS.TEACB.SC.A
Total Energy Consumption,Bbtu,SD,1960,Billion Btu,41074,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1961,Billion Btu,43017,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1962,Billion Btu,45861,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1963,Billion Btu,47646,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1964,Billion Btu,46663,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1965,Billion Btu,45202,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1966,Billion Btu,47210,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1967,Billion Btu,47932,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1968,Billion Btu,51664,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1969,Billion Btu,51576,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1970,Billion Btu,53555,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1971,Billion Btu,58358,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1972,Billion Btu,61204,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1973,Billion Btu,61434,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1974,Billion Btu,60379,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1975,Billion Btu,62018,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1976,Billion Btu,65702,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1977,Billion Btu,68191,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1978,Billion Btu,69568,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1979,Billion Btu,70279,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1980,Billion Btu,63204,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1981,Billion Btu,60032,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1982,Billion Btu,61601,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1983,Billion Btu,59941,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1984,Billion Btu,61918,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1985,Billion Btu,65547,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1986,Billion Btu,60615,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1987,Billion Btu,62356,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1988,Billion Btu,64623,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1989,Billion Btu,64771,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1990,Billion Btu,65961,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1991,Billion Btu,64087,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1992,Billion Btu,72993,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1993,Billion Btu,73241,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1994,Billion Btu,78214,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1995,Billion Btu,79805,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1996,Billion Btu,79338,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1997,Billion Btu,77445,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1998,Billion Btu,79996,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,1999,Billion Btu,83197,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2000,Billion Btu,84690,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2001,Billion Btu,83083,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2002,Billion Btu,90621,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2003,Billion Btu,85133,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2004,Billion Btu,86438,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2005,Billion Btu,88269,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2006,Billion Btu,88259,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2007,Billion Btu,92108,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2008,Billion Btu,87283,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2009,Billion Btu,89562,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2010,Billion Btu,94200,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2011,Billion Btu,94111,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2012,Billion Btu,98586,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2013,Billion Btu,96132,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2014,Billion Btu,99016,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2015,Billion Btu,101307,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2016,Billion Btu,100601,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2017,Billion Btu,99886,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2018,Billion Btu,101015,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,SD,2019,Billion Btu,100024,SEDS.TEACB.SD.A
Total Energy Consumption,Bbtu,TN,1960,Billion Btu,174077,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1961,Billion Btu,189698,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1962,Billion Btu,201900,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1963,Billion Btu,215915,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1964,Billion Btu,221891,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1965,Billion Btu,230861,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1966,Billion Btu,248978,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1967,Billion Btu,257828,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1968,Billion Btu,277502,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1969,Billion Btu,296060,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1970,Billion Btu,308383,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1971,Billion Btu,325418,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1972,Billion Btu,355659,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1973,Billion Btu,388248,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1974,Billion Btu,380946,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1975,Billion Btu,390255,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1976,Billion Btu,406098,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1977,Billion Btu,418416,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1978,Billion Btu,443273,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1979,Billion Btu,450307,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1980,Billion Btu,408896,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1981,Billion Btu,408735,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1982,Billion Btu,398310,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1983,Billion Btu,396071,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1984,Billion Btu,426527,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1985,Billion Btu,434200,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1986,Billion Btu,465660,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1987,Billion Btu,458225,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1988,Billion Btu,466234,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1989,Billion Btu,477732,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1990,Billion Btu,466321,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1991,Billion Btu,440683,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1992,Billion Btu,460344,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1993,Billion Btu,485213,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1994,Billion Btu,499428,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1995,Billion Btu,523840,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1996,Billion Btu,541591,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1997,Billion Btu,546093,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1998,Billion Btu,556279,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,1999,Billion Btu,574005,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2000,Billion Btu,583021,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2001,Billion Btu,579918,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2002,Billion Btu,613320,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2003,Billion Btu,629708,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2004,Billion Btu,630262,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2005,Billion Btu,645189,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2006,Billion Btu,648771,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2007,Billion Btu,651803,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2008,Billion Btu,611820,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2009,Billion Btu,595903,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2010,Billion Btu,616522,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2011,Billion Btu,613807,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2012,Billion Btu,593963,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2013,Billion Btu,598397,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2014,Billion Btu,612693,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2015,Billion Btu,620719,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2016,Billion Btu,633506,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2017,Billion Btu,639286,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2018,Billion Btu,647121,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TN,2019,Billion Btu,662605,SEDS.TEACB.TN.A
Total Energy Consumption,Bbtu,TX,1960,Billion Btu,797674,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1961,Billion Btu,814156,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1962,Billion Btu,835629,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1963,Billion Btu,860535,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1964,Billion Btu,888456,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1965,Billion Btu,919609,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1966,Billion Btu,950843,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1967,Billion Btu,1002771,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1968,Billion Btu,1096279,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1969,Billion Btu,1159513,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1970,Billion Btu,1212068,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1971,Billion Btu,1258232,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1972,Billion Btu,1360829,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1973,Billion Btu,1486367,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1974,Billion Btu,1509541,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1975,Billion Btu,1562028,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1976,Billion Btu,1614344,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1977,Billion Btu,1728153,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1978,Billion Btu,1826422,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1979,Billion Btu,1880719,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1980,Billion Btu,1802055,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1981,Billion Btu,1826225,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1982,Billion Btu,1883216,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1983,Billion Btu,1880769,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1984,Billion Btu,1960057,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1985,Billion Btu,2027528,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1986,Billion Btu,2073455,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1987,Billion Btu,2032666,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1988,Billion Btu,2146110,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1989,Billion Btu,2150031,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1990,Billion Btu,2155244,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1991,Billion Btu,2103266,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1992,Billion Btu,2149543,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1993,Billion Btu,2135807,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1994,Billion Btu,2196665,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1995,Billion Btu,2165210,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1996,Billion Btu,2338876,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1997,Billion Btu,2402608,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1998,Billion Btu,2524138,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,1999,Billion Btu,2509765,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2000,Billion Btu,2563155,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2001,Billion Btu,2674517,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2002,Billion Btu,2768701,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2003,Billion Btu,2669830,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2004,Billion Btu,2698065,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2005,Billion Btu,2722996,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2006,Billion Btu,2855206,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2007,Billion Btu,2885470,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2008,Billion Btu,2801447,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2009,Billion Btu,2690610,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2010,Billion Btu,2664605,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2011,Billion Btu,2687982,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2012,Billion Btu,2697492,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2013,Billion Btu,2954517,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2014,Billion Btu,2938515,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2015,Billion Btu,2993637,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2016,Billion Btu,3087646,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2017,Billion Btu,3116380,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2018,Billion Btu,3228249,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,TX,2019,Billion Btu,3324417,SEDS.TEACB.TX.A
Total Energy Consumption,Bbtu,UT,1960,Billion Btu,64511,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1961,Billion Btu,60626,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1962,Billion Btu,65915,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1963,Billion Btu,66515,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1964,Billion Btu,66941,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1965,Billion Btu,70642,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1966,Billion Btu,78749,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1967,Billion Btu,77711,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1968,Billion Btu,83491,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1969,Billion Btu,87960,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1970,Billion Btu,91544,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1971,Billion Btu,98351,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1972,Billion Btu,103196,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1973,Billion Btu,109665,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1974,Billion Btu,112423,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1975,Billion Btu,113847,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1976,Billion Btu,116248,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1977,Billion Btu,121394,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1978,Billion Btu,130166,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1979,Billion Btu,131650,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1980,Billion Btu,126763,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1981,Billion Btu,122808,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1982,Billion Btu,121883,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1983,Billion Btu,126099,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1984,Billion Btu,128479,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1985,Billion Btu,132132,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1986,Billion Btu,141909,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1987,Billion Btu,146203,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1988,Billion Btu,151122,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1989,Billion Btu,143100,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1990,Billion Btu,148687,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1991,Billion Btu,154513,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1992,Billion Btu,157455,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1993,Billion Btu,163603,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1994,Billion Btu,166811,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1995,Billion Btu,181276,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1996,Billion Btu,189839,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1997,Billion Btu,197637,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1998,Billion Btu,202063,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,1999,Billion Btu,209020,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,2000,Billion Btu,220791,SEDS.TEACB.UT.A
Total Energy Consumption,Bbtu,UT,2001,Billion Btu,212268,SEDS.TEACB.UT.A
