"state","plant_type","load_segment","Value"
"MI","col_X3","sum_night",0.704566447
"OH","col_X3","sum_night",0.704566447
"WI","col_X3","sum_night",0.704566447
"IL","col_X3","sprfl_day",0.658314857
"IN","col_X3","sprfl_day",0.658314857
"MI","col_X3","sprfl_day",0.658314857
"OH","col_X3","sprfl_day",0.658314857
"WI","col_X3","sprfl_day",0.658314857
"IL","col_X3","sprfl_mrnevn",0.658314857
"IN","col_X3","sprfl_mrnevn",0.658314857
"MI","col_X3","sprfl_mrnevn",0.658314857
"OH","col_X3","sprfl_mrnevn",0.658314857
"WI","col_X3","sprfl_mrnevn",0.658314857
"IL","col_X3","sprfl_night",0.658314857
"IN","col_X3","sprfl_night",0.658314857
"MI","col_X3","sprfl_night",0.658314857
"OH","col_X3","sprfl_night",0.658314857
"WI","col_X3","sprfl_night",0.658314857
"IL","col_X3","wntr_day",0.658314857
"IN","col_X3","wntr_day",0.658314857
"MI","col_X3","wntr_day",0.658314857
"OH","col_X3","wntr_day",0.658314857
"WI","col_X3","wntr_day",0.658314857
"IL","col_X3","wntr_mrnevn",0.658314857
"IN","col_X3","wntr_mrnevn",0.658314857
"MI","col_X3","wntr_mrnevn",0.658314857
"OH","col_X3","wntr_mrnevn",0.658314857
"WI","col_X3","wntr_mrnevn",0.658314857
"IL","col_X3","wntr_night",0.658314857
"IN","col_X3","wntr_night",0.658314857
"MI","col_X3","wntr_night",0.658314857
"OH","col_X3","wntr_night",0.658314857
"WI","col_X3","wntr_night",0.658314857
"IL","col_X3","peak",0.704566447
"IN","col_X3","peak",0.704566447
"MI","col_X3","peak",0.704566447
"OH","col_X3","peak",0.704566447
"WI","col_X3","peak",0.704566447
"IL","ngcc_X1","sum_day",0.88
"IN","ngcc_X1","sum_day",0.88
"MI","ngcc_X1","sum_day",0.88
"OH","ngcc_X1","sum_day",0.88
"WI","ngcc_X1","sum_day",0.88
"IL","ngcc_X1","sum_mrnevn",0.88
"IN","ngcc_X1","sum_mrnevn",0.88
"MI","ngcc_X1","sum_mrnevn",0.88
"OH","ngcc_X1","sum_mrnevn",0.88
"WI","ngcc_X1","sum_mrnevn",0.88
"IL","ngcc_X1","sum_night",0.88
"IN","ngcc_X1","sum_night",0.88
"MI","ngcc_X1","sum_night",0.88
"OH","ngcc_X1","sum_night",0.88
"WI","ngcc_X1","sum_night",0.88
"IL","ngcc_X1","sprfl_day",0.822
"IN","ngcc_X1","sprfl_day",0.822
"MI","ngcc_X1","sprfl_day",0.822
"OH","ngcc_X1","sprfl_day",0.822
"WI","ngcc_X1","sprfl_day",0.822
"IL","ngcc_X1","sprfl_mrnevn",0.822
"IN","ngcc_X1","sprfl_mrnevn",0.822
"MI","ngcc_X1","sprfl_mrnevn",0.822
"OH","ngcc_X1","sprfl_mrnevn",0.822
"WI","ngcc_X1","sprfl_mrnevn",0.822
"IL","ngcc_X1","sprfl_night",0.822
"IN","ngcc_X1","sprfl_night",0.822
"MI","ngcc_X1","sprfl_night",0.822
"OH","ngcc_X1","sprfl_night",0.822
"WI","ngcc_X1","sprfl_night",0.822
"IL","ngcc_X1","wntr_day",0.822
"IN","ngcc_X1","wntr_day",0.822
"MI","ngcc_X1","wntr_day",0.822
"OH","ngcc_X1","wntr_day",0.822
"WI","ngcc_X1","wntr_day",0.822
"IL","ngcc_X1","wntr_mrnevn",0.822
"IN","ngcc_X1","wntr_mrnevn",0.822
"MI","ngcc_X1","wntr_mrnevn",0.822
"OH","ngcc_X1","wntr_mrnevn",0.822
"WI","ngcc_X1","wntr_mrnevn",0.822
"IL","ngcc_X1","wntr_night",0.822
"IN","ngcc_X1","wntr_night",0.822
"MI","ngcc_X1","wntr_night",0.822
"OH","ngcc_X1","wntr_night",0.822
"WI","ngcc_X1","wntr_night",0.822
"IL","ngcc_X1","peak",0.88
"IN","ngcc_X1","peak",0.88
"MI","ngcc_X1","peak",0.88
"OH","ngcc_X1","peak",0.88
"WI","ngcc_X1","peak",0.88
"IL","ngcc_X2","sum_day",0.88
"IN","ngcc_X2","sum_day",0.88
"MI","ngcc_X2","sum_day",0.88
"OH","ngcc_X2","sum_day",0.88
"WI","ngcc_X2","sum_day",0.88
"IL","ngcc_X2","sum_mrnevn",0.88
"IN","ngcc_X2","sum_mrnevn",0.88
"MI","ngcc_X2","sum_mrnevn",0.88
"OH","ngcc_X2","sum_mrnevn",0.88
"WI","ngcc_X2","sum_mrnevn",0.88
"IL","ngcc_X2","sum_night",0.88
"IN","ngcc_X2","sum_night",0.88
"MI","ngcc_X2","sum_night",0.88
"OH","ngcc_X2","sum_night",0.88
"WI","ngcc_X2","sum_night",0.88
"IL","ngcc_X2","sprfl_day",0.822
"IN","ngcc_X2","sprfl_day",0.822
"MI","ngcc_X2","sprfl_day",0.822
"OH","ngcc_X2","sprfl_day",0.822
"WI","ngcc_X2","sprfl_day",0.822
"IL","ngcc_X2","sprfl_mrnevn",0.822
"IN","ngcc_X2","sprfl_mrnevn",0.822
"MI","ngcc_X2","sprfl_mrnevn",0.822
"OH","ngcc_X2","sprfl_mrnevn",0.822
"WI","ngcc_X2","sprfl_mrnevn",0.822
"IL","ngcc_X2","sprfl_night",0.822
"IN","ngcc_X2","sprfl_night",0.822
"MI","ngcc_X2","sprfl_night",0.822
"OH","ngcc_X2","sprfl_night",0.822
"WI","ngcc_X2","sprfl_night",0.822
"IL","ngcc_X2","wntr_day",0.822
"IN","ngcc_X2","wntr_day",0.822
"MI","ngcc_X2","wntr_day",0.822
"OH","ngcc_X2","wntr_day",0.822
"WI","ngcc_X2","wntr_day",0.822
"IL","ngcc_X2","wntr_mrnevn",0.822
"IN","ngcc_X2","wntr_mrnevn",0.822
"MI","ngcc_X2","wntr_mrnevn",0.822
"OH","ngcc_X2","wntr_mrnevn",0.822
"WI","ngcc_X2","wntr_mrnevn",0.822
"IL","ngcc_X2","wntr_night",0.822
"IN","ngcc_X2","wntr_night",0.822
"MI","ngcc_X2","wntr_night",0.822
"OH","ngcc_X2","wntr_night",0.822
"WI","ngcc_X2","wntr_night",0.822
"IL","ngcc_X2","peak",0.88
"IN","ngcc_X2","peak",0.88
"MI","ngcc_X2","peak",0.88
"OH","ngcc_X2","peak",0.88
"WI","ngcc_X2","peak",0.88
"IL","ngcc_X3","sum_day",0.88
"IN","ngcc_X3","sum_day",0.88
"MI","ngcc_X3","sum_day",0.88
"OH","ngcc_X3","sum_day",0.88
"WI","ngcc_X3","sum_day",0.88
"IL","ngcc_X3","sum_mrnevn",0.88
"IN","ngcc_X3","sum_mrnevn",0.88
"MI","ngcc_X3","sum_mrnevn",0.88
"OH","ngcc_X3","sum_mrnevn",0.88
"WI","ngcc_X3","sum_mrnevn",0.88
"IL","ngcc_X3","sum_night",0.88
"IN","ngcc_X3","sum_night",0.88
"MI","ngcc_X3","sum_night",0.88
"OH","ngcc_X3","sum_night",0.88
"WI","ngcc_X3","sum_night",0.88
"IL","ngcc_X3","sprfl_day",0.822
"IN","ngcc_X3","sprfl_day",0.822
"MI","ngcc_X3","sprfl_day",0.822
"OH","ngcc_X3","sprfl_day",0.822
"WI","ngcc_X3","sprfl_day",0.822
"IL","ngcc_X3","sprfl_mrnevn",0.822
"IN","ngcc_X3","sprfl_mrnevn",0.822
"MI","ngcc_X3","sprfl_mrnevn",0.822
"OH","ngcc_X3","sprfl_mrnevn",0.822
"WI","ngcc_X3","sprfl_mrnevn",0.822
"IL","ngcc_X3","sprfl_night",0.822
"IN","ngcc_X3","sprfl_night",0.822
"MI","ngcc_X3","sprfl_night",0.822
"OH","ngcc_X3","sprfl_night",0.822
"WI","ngcc_X3","sprfl_night",0.822
"IL","ngcc_X3","wntr_day",0.822
"IN","ngcc_X3","wntr_day",0.822
"MI","ngcc_X3","wntr_day",0.822
"OH","ngcc_X3","wntr_day",0.822
"WI","ngcc_X3","wntr_day",0.822
"IL","ngcc_X3","wntr_mrnevn",0.822
"IN","ngcc_X3","wntr_mrnevn",0.822
"MI","ngcc_X3","wntr_mrnevn",0.822
"OH","ngcc_X3","wntr_mrnevn",0.822
"WI","ngcc_X3","wntr_mrnevn",0.822
"IL","ngcc_X3","wntr_night",0.822
"IN","ngcc_X3","wntr_night",0.822
"MI","ngcc_X3","wntr_night",0.822
"OH","ngcc_X3","wntr_night",0.822
"WI","ngcc_X3","wntr_night",0.822
"IL","ngcc_X3","peak",0.88
"IN","ngcc_X3","peak",0.88
"MI","ngcc_X3","peak",0.88
"OH","ngcc_X3","peak",0.88
"WI","ngcc_X3","peak",0.88
"IL","ngtb_X1","sum_day",0.916385242
"IN","ngtb_X1","sum_day",0.916385242
"MI","ngtb_X1","sum_day",0.916385242
"OH","ngtb_X1","sum_day",0.916385242
"WI","ngtb_X1","sum_day",0.916385242
"IL","ngtb_X1","sum_mrnevn",0.916385242
"IN","ngtb_X1","sum_mrnevn",0.916385242
"MI","ngtb_X1","sum_mrnevn",0.916385242
"OH","ngtb_X1","sum_mrnevn",0.916385242
"WI","ngtb_X1","sum_mrnevn",0.916385242
"IL","ngtb_X1","sum_night",0.916385242
"IN","ngtb_X1","sum_night",0.916385242
"MI","ngtb_X1","sum_night",0.916385242
"OH","ngtb_X1","sum_night",0.916385242
"WI","ngtb_X1","sum_night",0.916385242
"IL","ngtb_X1","sprfl_day",0.895218758
"IN","ngtb_X1","sprfl_day",0.895218758
"MI","ngtb_X1","sprfl_day",0.895218758
"OH","ngtb_X1","sprfl_day",0.895218758
"WI","ngtb_X1","sprfl_day",0.895218758
"IL","ngtb_X1","sprfl_mrnevn",0.895218758
"IN","ngtb_X1","sprfl_mrnevn",0.895218758
"MI","ngtb_X1","sprfl_mrnevn",0.895218758
"OH","ngtb_X1","sprfl_mrnevn",0.895218758
"WI","ngtb_X1","sprfl_mrnevn",0.895218758
"IL","ngtb_X1","sprfl_night",0.895218758
"IN","ngtb_X1","sprfl_night",0.895218758
"MI","ngtb_X1","sprfl_night",0.895218758
"OH","ngtb_X1","sprfl_night",0.895218758
"WI","ngtb_X1","sprfl_night",0.895218758
"IL","ngtb_X1","wntr_day",0.895218758
"IN","ngtb_X1","wntr_day",0.895218758
"MI","ngtb_X1","wntr_day",0.895218758
"OH","ngtb_X1","wntr_day",0.895218758
"WI","ngtb_X1","wntr_day",0.895218758
"IL","ngtb_X1","wntr_mrnevn",0.895218758
"IN","ngtb_X1","wntr_mrnevn",0.895218758
"MI","ngtb_X1","wntr_mrnevn",0.895218758
"OH","ngtb_X1","wntr_mrnevn",0.895218758
"WI","ngtb_X1","wntr_mrnevn",0.895218758
"IL","ngtb_X1","wntr_night",0.895218758
"IN","ngtb_X1","wntr_night",0.895218758
"MI","ngtb_X1","wntr_night",0.895218758
"OH","ngtb_X1","wntr_night",0.895218758
"WI","ngtb_X1","wntr_night",0.895218758
"IL","ngtb_X1","peak",0.916385242
"IN","ngtb_X1","peak",0.916385242
"MI","ngtb_X1","peak",0.916385242
"OH","ngtb_X1","peak",0.916385242
"WI","ngtb_X1","peak",0.916385242
"IL","ngtb_X2","sum_day",0.920588989
"IN","ngtb_X2","sum_day",0.920588989
"MI","ngtb_X2","sum_day",0.920588989
"OH","ngtb_X2","sum_day",0.920588989
"WI","ngtb_X2","sum_day",0.920588989
"IL","ngtb_X2","sum_mrnevn",0.920588989
"IN","ngtb_X2","sum_mrnevn",0.920588989
"MI","ngtb_X2","sum_mrnevn",0.920588989
"OH","ngtb_X2","sum_mrnevn",0.920588989
"WI","ngtb_X2","sum_mrnevn",0.920588989
"IL","ngtb_X2","sum_night",0.920588989
"IN","ngtb_X2","sum_night",0.920588989
"MI","ngtb_X2","sum_night",0.920588989
"OH","ngtb_X2","sum_night",0.920588989
"WI","ngtb_X2","sum_night",0.920588989
"IL","ngtb_X2","sprfl_day",0.897102758
"IN","ngtb_X2","sprfl_day",0.897102758
"MI","ngtb_X2","sprfl_day",0.897102758
"OH","ngtb_X2","sprfl_day",0.897102758
"WI","ngtb_X2","sprfl_day",0.897102758
"IL","ngtb_X2","sprfl_mrnevn",0.897102758
"IN","ngtb_X2","sprfl_mrnevn",0.897102758
"MI","ngtb_X2","sprfl_mrnevn",0.897102758
"OH","ngtb_X2","sprfl_mrnevn",0.897102758
"WI","ngtb_X2","sprfl_mrnevn",0.897102758
"IL","ngtb_X2","sprfl_night",0.897102758
"IN","ngtb_X2","sprfl_night",0.897102758
"MI","ngtb_X2","sprfl_night",0.897102758
"OH","ngtb_X2","sprfl_night",0.897102758
"WI","ngtb_X2","sprfl_night",0.897102758
"IL","ngtb_X2","wntr_day",0.897102758
"IN","ngtb_X2","wntr_day",0.897102758
"MI","ngtb_X2","wntr_day",0.897102758
"OH","ngtb_X2","wntr_day",0.897102758
"WI","ngtb_X2","wntr_day",0.897102758
"IL","ngtb_X2","wntr_mrnevn",0.897102758
"IN","ngtb_X2","wntr_mrnevn",0.897102758
"MI","ngtb_X2","wntr_mrnevn",0.897102758
"OH","ngtb_X2","wntr_mrnevn",0.897102758
"WI","ngtb_X2","wntr_mrnevn",0.897102758
"IL","ngtb_X2","wntr_night",0.897102758
"IN","ngtb_X2","wntr_night",0.897102758
"MI","ngtb_X2","wntr_night",0.897102758
"OH","ngtb_X2","wntr_night",0.897102758
"WI","ngtb_X2","wntr_night",0.897102758
"IL","ngtb_X2","peak",0.920588989
"IN","ngtb_X2","peak",0.920588989
"MI","ngtb_X2","peak",0.920588989
"OH","ngtb_X2","peak",0.920588989
"WI","ngtb_X2","peak",0.920588989
"IL","ngtb_X3","sum_day",0.908
"IN","ngtb_X3","sum_day",0.908
"MI","ngtb_X3","sum_day",0.908
"OH","ngtb_X3","sum_day",0.908
"WI","ngtb_X3","sum_day",0.908
"IL","ngtb_X3","sum_mrnevn",0.908
"IN","ngtb_X3","sum_mrnevn",0.908
"MI","ngtb_X3","sum_mrnevn",0.908
"OH","ngtb_X3","sum_mrnevn",0.908
"WI","ngtb_X3","sum_mrnevn",0.908
"IL","ngtb_X3","sum_night",0.908
"IN","ngtb_X3","sum_night",0.908
"MI","ngtb_X3","sum_night",0.908
"OH","ngtb_X3","sum_night",0.908
"WI","ngtb_X3","sum_night",0.908
"IL","ngtb_X3","sprfl_day",0.892
"IN","ngtb_X3","sprfl_day",0.892
"MI","ngtb_X3","sprfl_day",0.892
"OH","ngtb_X3","sprfl_day",0.892
"WI","ngtb_X3","sprfl_day",0.892
"IL","ngtb_X3","sprfl_mrnevn",0.892
"IN","ngtb_X3","sprfl_mrnevn",0.892
"MI","ngtb_X3","sprfl_mrnevn",0.892
"OH","ngtb_X3","sprfl_mrnevn",0.892
"WI","ngtb_X3","sprfl_mrnevn",0.892
"IL","ngtb_X3","sprfl_night",0.892
"IN","ngtb_X3","sprfl_night",0.892
"MI","ngtb_X3","sprfl_night",0.892
"OH","ngtb_X3","sprfl_night",0.892
"WI","ngtb_X3","sprfl_night",0.892
"IL","ngtb_X3","wntr_day",0.892
"IN","ngtb_X3","wntr_day",0.892
"MI","ngtb_X3","wntr_day",0.892
"OH","ngtb_X3","wntr_day",0.892
"WI","ngtb_X3","wntr_day",0.892
"IL","ngtb_X3","wntr_mrnevn",0.892
"IN","ngtb_X3","wntr_mrnevn",0.892
"MI","ngtb_X3","wntr_mrnevn",0.892
"OH","ngtb_X3","wntr_mrnevn",0.892
"WI","ngtb_X3","wntr_mrnevn",0.892
"IL","ngtb_X3","wntr_night",0.892
"IN","ngtb_X3","wntr_night",0.892
"MI","ngtb_X3","wntr_night",0.892
"OH","ngtb_X3","wntr_night",0.892
"WI","ngtb_X3","wntr_night",0.892
"IL","ngtb_X3","peak",0.908
"IN","ngtb_X3","peak",0.908
"MI","ngtb_X3","peak",0.908
"OH","ngtb_X3","peak",0.908
"WI","ngtb_X3","peak",0.908
"IL","stog_X1","sum_day",0.8424
"IN","stog_X1","sum_day",0.8424
"MI","stog_X1","sum_day",0.8424
"OH","stog_X1","sum_day",0.8424
"WI","stog_X1","sum_day",0.8424
"IL","stog_X1","sum_mrnevn",0.8424
"IN","stog_X1","sum_mrnevn",0.8424
"MI","stog_X1","sum_mrnevn",0.8424
"OH","stog_X1","sum_mrnevn",0.8424
"WI","stog_X1","sum_mrnevn",0.8424
"IL","stog_X1","sum_night",0.8424
"IN","stog_X1","sum_night",0.8424
"MI","stog_X1","sum_night",0.8424
"OH","stog_X1","sum_night",0.8424
"WI","stog_X1","sum_night",0.8424
"IL","stog_X1","sprfl_day",0.7455
"IN","stog_X1","sprfl_day",0.7455
"MI","stog_X1","sprfl_day",0.7455
"OH","stog_X1","sprfl_day",0.7455
"WI","stog_X1","sprfl_day",0.7455
"IL","stog_X1","sprfl_mrnevn",0.7455
"IN","stog_X1","sprfl_mrnevn",0.7455
"MI","stog_X1","sprfl_mrnevn",0.7455
"OH","stog_X1","sprfl_mrnevn",0.7455
"WI","stog_X1","sprfl_mrnevn",0.7455
"IL","stog_X1","sprfl_night",0.7455
"IN","stog_X1","sprfl_night",0.7455
"MI","stog_X1","sprfl_night",0.7455
"OH","stog_X1","sprfl_night",0.7455
"WI","stog_X1","sprfl_night",0.7455
"IL","stog_X1","wntr_day",0.7455
"IN","stog_X1","wntr_day",0.7455
"MI","stog_X1","wntr_day",0.7455
"OH","stog_X1","wntr_day",0.7455
"WI","stog_X1","wntr_day",0.7455
"IL","stog_X1","wntr_mrnevn",0.7455
"IN","stog_X1","wntr_mrnevn",0.7455
"MI","stog_X1","wntr_mrnevn",0.7455
"OH","stog_X1","wntr_mrnevn",0.7455
"WI","stog_X1","wntr_mrnevn",0.7455
"IL","stog_X1","wntr_night",0.7455
"IN","stog_X1","wntr_night",0.7455
"MI","stog_X1","wntr_night",0.7455
"OH","stog_X1","wntr_night",0.7455
"WI","stog_X1","wntr_night",0.7455
"IL","stog_X1","peak",0.8424
"IN","stog_X1","peak",0.8424
"MI","stog_X1","peak",0.8424
"OH","stog_X1","peak",0.8424
"WI","stog_X1","peak",0.8424
"IL","stog_X2","sum_day",0.851652631
"IN","stog_X2","sum_day",0.851652631
"MI","stog_X2","sum_day",0.851652631
"OH","stog_X2","sum_day",0.851652631
"WI","stog_X2","sum_day",0.851652631
"IL","stog_X2","sum_mrnevn",0.851652631
"IN","stog_X2","sum_mrnevn",0.851652631
"MI","stog_X2","sum_mrnevn",0.851652631
"OH","stog_X2","sum_mrnevn",0.851652631
"WI","stog_X2","sum_mrnevn",0.851652631
"IL","stog_X2","sum_night",0.851652631
"IN","stog_X2","sum_night",0.851652631
"MI","stog_X2","sum_night",0.851652631
"OH","stog_X2","sum_night",0.851652631
"WI","stog_X2","sum_night",0.851652631
"IL","stog_X2","sprfl_day",0.76234203
"IN","stog_X2","sprfl_day",0.76234203
"MI","stog_X2","sprfl_day",0.76234203
"OH","stog_X2","sprfl_day",0.76234203
"WI","stog_X2","sprfl_day",0.76234203
"IL","stog_X2","sprfl_mrnevn",0.76234203
"IN","stog_X2","sprfl_mrnevn",0.76234203
"MI","stog_X2","sprfl_mrnevn",0.76234203
"OH","stog_X2","sprfl_mrnevn",0.76234203
"WI","stog_X2","sprfl_mrnevn",0.76234203
"IL","stog_X2","sprfl_night",0.76234203
"IN","stog_X2","sprfl_night",0.76234203
"MI","stog_X2","sprfl_night",0.76234203
"OH","stog_X2","sprfl_night",0.76234203
"WI","stog_X2","sprfl_night",0.76234203
"IL","stog_X2","wntr_day",0.76234203
"IN","stog_X2","wntr_day",0.76234203
"MI","stog_X2","wntr_day",0.76234203
"OH","stog_X2","wntr_day",0.76234203
"WI","stog_X2","wntr_day",0.76234203
"IL","stog_X2","wntr_mrnevn",0.76234203
"IN","stog_X2","wntr_mrnevn",0.76234203
"MI","stog_X2","wntr_mrnevn",0.76234203
"OH","stog_X2","wntr_mrnevn",0.76234203
"WI","stog_X2","wntr_mrnevn",0.76234203
"IL","stog_X2","wntr_night",0.76234203
"IN","stog_X2","wntr_night",0.76234203
"MI","stog_X2","wntr_night",0.76234203
"OH","stog_X2","wntr_night",0.76234203
"WI","stog_X2","wntr_night",0.76234203
"IL","stog_X2","peak",0.851652631
"IN","stog_X2","peak",0.851652631
"MI","stog_X2","peak",0.851652631
"OH","stog_X2","peak",0.851652631
"WI","stog_X2","peak",0.851652631
"IL","stog_X3","sum_day",0.910500934
"IN","stog_X3","sum_day",0.910500934
"MI","stog_X3","sum_day",0.910500934
"OH","stog_X3","sum_day",0.910500934
"WI","stog_X3","sum_day",0.910500934
"IL","stog_X3","sum_mrnevn",0.910500934
"IN","stog_X3","sum_mrnevn",0.910500934
"MI","stog_X3","sum_mrnevn",0.910500934
"OH","stog_X3","sum_mrnevn",0.910500934
"WI","stog_X3","sum_mrnevn",0.910500934
"IL","stog_X3","sum_night",0.910500934
"IN","stog_X3","sum_night",0.910500934
"MI","stog_X3","sum_night",0.910500934
"OH","stog_X3","sum_night",0.910500934
"WI","stog_X3","sum_night",0.910500934
"IL","stog_X3","sprfl_day",0.866804197
"IN","stog_X3","sprfl_day",0.866804197
"MI","stog_X3","sprfl_day",0.866804197
"OH","stog_X3","sprfl_day",0.866804197
"WI","stog_X3","sprfl_day",0.866804197
"IL","stog_X3","sprfl_mrnevn",0.866804197
"IN","stog_X3","sprfl_mrnevn",0.866804197
"MI","stog_X3","sprfl_mrnevn",0.866804197
"OH","stog_X3","sprfl_mrnevn",0.866804197
"WI","stog_X3","sprfl_mrnevn",0.866804197
"IL","stog_X3","sprfl_night",0.866804197
"IN","stog_X3","sprfl_night",0.866804197
"MI","stog_X3","sprfl_night",0.866804197
"OH","stog_X3","sprfl_night",0.866804197
"WI","stog_X3","sprfl_night",0.866804197
"IL","stog_X3","wntr_day",0.866804197
"IN","stog_X3","wntr_day",0.866804197
"MI","stog_X3","wntr_day",0.866804197
"OH","stog_X3","wntr_day",0.866804197
"WI","stog_X3","wntr_day",0.866804197
"IL","stog_X3","wntr_mrnevn",0.866804197
"IN","stog_X3","wntr_mrnevn",0.866804197
"MI","stog_X3","wntr_mrnevn",0.866804197
"OH","stog_X3","wntr_mrnevn",0.866804197
"WI","stog_X3","wntr_mrnevn",0.866804197
"IL","stog_X3","wntr_night",0.866804197
"IN","stog_X3","wntr_night",0.866804197
"MI","stog_X3","wntr_night",0.866804197
"OH","stog_X3","wntr_night",0.866804197
"WI","stog_X3","wntr_night",0.866804197
"IL","stog_X3","peak",0.910500934
"IN","stog_X3","peak",0.910500934
"MI","stog_X3","peak",0.910500934
"OH","stog_X3","peak",0.910500934
"WI","stog_X3","peak",0.910500934
"IL","nuc_X","sum_day",0.951221922
"IN","nuc_X","sum_day",0.951221922
"MI","nuc_X","sum_day",0.951221922
"OH","nuc_X","sum_day",0.951221922
"WI","nuc_X","sum_day",0.951221922
"IL","nuc_X","sum_mrnevn",0.951221922
"IN","nuc_X","sum_mrnevn",0.951221922
"MI","nuc_X","sum_mrnevn",0.951221922
"OH","nuc_X","sum_mrnevn",0.951221922
"WI","nuc_X","sum_mrnevn",0.951221922
"IL","nuc_X","sum_night",0.951221922
"IN","nuc_X","sum_night",0.951221922
"MI","nuc_X","sum_night",0.951221922
"OH","nuc_X","sum_night",0.951221922
"WI","nuc_X","sum_night",0.951221922
"IL","nuc_X","sprfl_day",0.885405057
"IN","nuc_X","sprfl_day",0.885405057
"MI","nuc_X","sprfl_day",0.885405057
"OH","nuc_X","sprfl_day",0.885405057
"WI","nuc_X","sprfl_day",0.885405057
"IL","nuc_X","sprfl_mrnevn",0.885405057
"IN","nuc_X","sprfl_mrnevn",0.885405057
"MI","nuc_X","sprfl_mrnevn",0.885405057
"OH","nuc_X","sprfl_mrnevn",0.885405057
"WI","nuc_X","sprfl_mrnevn",0.885405057
"IL","nuc_X","sprfl_night",0.885405057
"IN","nuc_X","sprfl_night",0.885405057
"MI","nuc_X","sprfl_night",0.885405057
"OH","nuc_X","sprfl_night",0.885405057
"WI","nuc_X","sprfl_night",0.885405057
"IL","nuc_X","wntr_day",0.885405057
"IN","nuc_X","wntr_day",0.885405057
"MI","nuc_X","wntr_day",0.885405057
"OH","nuc_X","wntr_day",0.885405057
"WI","nuc_X","wntr_day",0.885405057
"IL","nuc_X","wntr_mrnevn",0.885405057
"IN","nuc_X","wntr_mrnevn",0.885405057
"MI","nuc_X","wntr_mrnevn",0.885405057
"OH","nuc_X","wntr_mrnevn",0.885405057
"WI","nuc_X","wntr_mrnevn",0.885405057
"IL","nuc_X","wntr_night",0.885405057
"IN","nuc_X","wntr_night",0.885405057
"MI","nuc_X","wntr_night",0.885405057
"OH","nuc_X","wntr_night",0.885405057
"WI","nuc_X","wntr_night",0.885405057
"IL","nuc_X","peak",0.951221922
"IN","nuc_X","peak",0.951221922
"MI","nuc_X","peak",0.951221922
"OH","nuc_X","peak",0.951221922
"WI","nuc_X","peak",0.951221922
"IL","hyd_X","sum_day",0.517473362
"IN","hyd_X","sum_day",0.517473362
"MI","hyd_X","sum_day",0.517473362
"OH","hyd_X","sum_day",0.517473362
"WI","hyd_X","sum_day",0.517473362
"IL","hyd_X","sum_mrnevn",0.517473362
"IN","hyd_X","sum_mrnevn",0.517473362
"MI","hyd_X","sum_mrnevn",0.517473362
"OH","hyd_X","sum_mrnevn",0.517473362
"WI","hyd_X","sum_mrnevn",0.517473362
"IL","hyd_X","sum_night",0.517473362
"IN","hyd_X","sum_night",0.517473362
"MI","hyd_X","sum_night",0.517473362
"OH","hyd_X","sum_night",0.517473362
"WI","hyd_X","sum_night",0.517473362
"IL","hyd_X","sprfl_day",0.443167845
"IN","hyd_X","sprfl_day",0.443167845
"MI","hyd_X","sprfl_day",0.443167845
"OH","hyd_X","sprfl_day",0.443167845
"WI","hyd_X","sprfl_day",0.443167845
"IL","hyd_X","sprfl_mrnevn",0.443167845
"IN","hyd_X","sprfl_mrnevn",0.443167845
"MI","hyd_X","sprfl_mrnevn",0.443167845
"OH","hyd_X","sprfl_mrnevn",0.443167845
"WI","hyd_X","sprfl_mrnevn",0.443167845
"IL","hyd_X","sprfl_night",0.443167845
"IN","hyd_X","sprfl_night",0.443167845
"MI","hyd_X","sprfl_night",0.443167845
"OH","hyd_X","sprfl_night",0.443167845
"WI","hyd_X","sprfl_night",0.443167845
"IL","hyd_X","wntr_day",0.443167845
"IN","hyd_X","wntr_day",0.443167845
"MI","hyd_X","wntr_day",0.443167845
"OH","hyd_X","wntr_day",0.443167845
"WI","hyd_X","wntr_day",0.443167845
"IL","hyd_X","wntr_mrnevn",0.443167845
"IN","hyd_X","wntr_mrnevn",0.443167845
"MI","hyd_X","wntr_mrnevn",0.443167845
"OH","hyd_X","wntr_mrnevn",0.443167845
"WI","hyd_X","wntr_mrnevn",0.443167845
"IL","hyd_X","wntr_night",0.443167845
"IN","hyd_X","wntr_night",0.443167845
"MI","hyd_X","wntr_night",0.443167845
"OH","hyd_X","wntr_night",0.443167845
"WI","hyd_X","wntr_night",0.443167845
"IL","hyd_X","peak",0.517473362
"IN","hyd_X","peak",0.517473362
"MI","hyd_X","peak",0.517473362
"OH","hyd_X","peak",0.517473362
"WI","hyd_X","peak",0.517473362
"IL","bio_X","sum_day",0.83
"IN","bio_X","sum_day",0.83
"MI","bio_X","sum_day",0.83
"OH","bio_X","sum_day",0.83
"WI","bio_X","sum_day",0.83
"IL","bio_X","sum_mrnevn",0.83
"IN","bio_X","sum_mrnevn",0.83
"MI","bio_X","sum_mrnevn",0.83
"OH","bio_X","sum_mrnevn",0.83
"WI","bio_X","sum_mrnevn",0.83
"IL","bio_X","sum_night",0.83
"IN","bio_X","sum_night",0.83
"MI","bio_X","sum_night",0.83
"OH","bio_X","sum_night",0.83
"WI","bio_X","sum_night",0.83
"IL","bio_X","sprfl_day",0.83
"IN","bio_X","sprfl_day",0.83
"MI","bio_X","sprfl_day",0.83
"OH","bio_X","sprfl_day",0.83
"WI","bio_X","sprfl_day",0.83
